source_ip,destination_ip,source_port,destination_port,protocol,timestamp,packet_size,syn_flags,ack_flags,psh_flags,fin_flags,attack_label
33.139.171.136,3.161.176.166,65027,42168,TCP,2024-11-16 00:04:03,144,1,1,1,0,DoS Slowhttptest
170.154.255.48,19.14.213.225,30540,16879,UDP,2024-11-16 00:04:04,1236,1,0,1,0,DDoS
5.45.35.214,81.188.19.91,44172,51827,TCP,2024-11-16 00:04:05,1185,0,0,0,0,FTP-Patator
108.106.195.249,34.81.18.89,4916,56176,UDP,2024-11-16 00:04:06,216,0,1,0,0,DoS slowloris
119.187.173.214,219.106.47.182,44057,55557,UDP,2024-11-16 00:04:07,1404,1,1,0,1,DoS GoldenEye
131.110.203.122,140.139.19.143,25894,35973,Reserved,2024-11-16 00:04:08,1283,0,1,0,1,DoS Slowhttptest
187.132.152.193,218.61.5.218,59701,61179,UDP,2024-11-16 00:04:09,475,0,0,0,1,DoS Hulk
93.189.214.252,26.146.52.119,29385,58571,Reserved,2024-11-16 00:04:10,1156,0,1,1,1,BENIGN
84.74.57.63,154.100.59.116,28674,33228,TCP,2024-11-16 00:04:11,361,0,0,0,1,DoS Slowhttptest
47.127.160.47,179.159.79.218,27690,52796,TCP,2024-11-16 00:04:12,1413,0,0,1,0,DoS slowloris
175.104.183.124,25.50.235.15,58668,24135,Reserved,2024-11-16 00:04:13,709,0,1,1,0,FTP-Patator
102.120.226.9,198.99.137.102,45655,31114,TCP,2024-11-16 00:04:14,1131,0,0,1,1,Infiltration
22.123.225.107,1.2.205.153,18018,37277,Reserved,2024-11-16 00:04:15,1232,0,1,1,1,PortScan
118.130.189.228,15.25.243.151,15379,53282,UDP,2024-11-16 00:04:16,480,0,1,1,0,BENIGN
158.223.38.230,96.27.247.39,42913,32747,UDP,2024-11-16 00:04:17,466,1,0,0,1,DoS Slowhttptest
83.21.78.227,110.12.51.177,4730,26133,Reserved,2024-11-16 00:04:18,759,0,0,0,0,DoS slowloris
64.56.247.159,119.67.6.134,15810,64065,Reserved,2024-11-16 00:04:19,988,1,1,1,0,PortScan
106.146.172.38,66.29.85.205,63118,2720,Reserved,2024-11-16 00:04:20,721,1,0,1,1,SSH-Patator
220.151.63.35,10.142.132.210,49041,33394,Reserved,2024-11-16 00:04:21,1199,0,1,1,1,BENIGN
85.242.145.101,84.178.67.72,20691,26125,Reserved,2024-11-16 00:04:22,145,1,0,0,0,Heartbleed
210.97.106.238,115.88.219.113,11375,27536,Reserved,2024-11-16 00:04:23,149,0,0,1,1,PortScan
45.52.21.241,69.13.77.223,10117,35490,UDP,2024-11-16 00:04:24,750,0,0,0,0,DoS slowloris
77.68.232.225,183.131.222.22,16376,53992,UDP,2024-11-16 00:04:25,790,1,0,1,1,BENIGN
152.20.104.133,218.71.198.102,15861,3247,UDP,2024-11-16 00:04:26,1390,0,0,1,0,DoS GoldenEye
101.56.28.10,88.44.187.157,23678,58885,Reserved,2024-11-16 00:04:27,840,1,1,0,1,Infiltration
202.236.27.134,25.204.20.212,54632,29917,TCP,2024-11-16 00:04:28,295,1,0,1,0,FTP-Patator
111.84.163.130,222.196.151.119,31978,20809,UDP,2024-11-16 00:04:29,636,1,0,1,0,DoS Hulk
16.11.71.214,51.122.70.82,4953,53003,Reserved,2024-11-16 00:04:30,301,0,1,0,0,FTP-Patator
202.161.236.135,136.223.204.60,43767,22500,TCP,2024-11-16 00:04:31,1439,0,0,1,0,DDoS
194.85.132.192,199.201.4.141,42815,37485,UDP,2024-11-16 00:04:32,648,0,1,0,1,FTP-Patator
120.191.71.47,40.115.171.178,36815,56084,TCP,2024-11-16 00:04:33,1214,1,0,0,1,DDoS
140.27.97.170,66.248.31.183,10351,33316,UDP,2024-11-16 00:04:34,788,1,0,1,1,DoS Hulk
213.57.164.86,175.92.253.13,35310,6647,Reserved,2024-11-16 00:04:35,1423,1,1,0,0,FTP-Patator
84.157.200.122,65.238.248.49,44894,9247,UDP,2024-11-16 00:04:36,990,0,1,0,1,Heartbleed
24.85.4.148,4.233.47.144,19432,58385,UDP,2024-11-16 00:04:37,297,1,0,1,1,DoS GoldenEye
32.159.205.136,39.137.145.180,8208,24067,Reserved,2024-11-16 00:04:38,117,1,1,1,0,DoS Hulk
113.143.243.254,132.214.59.168,45932,21987,Reserved,2024-11-16 00:04:39,204,0,1,0,0,SSH-Patator
116.163.77.20,195.36.178.18,5843,40141,TCP,2024-11-16 00:04:40,1256,0,0,1,0,DDoS
104.93.218.155,122.141.96.161,61666,15841,Reserved,2024-11-16 00:04:41,1383,0,1,0,1,PortScan
223.182.172.154,8.189.235.90,43657,6682,UDP,2024-11-16 00:04:42,1436,0,0,0,1,BENIGN
61.11.23.38,102.46.112.122,20322,7204,TCP,2024-11-16 00:04:43,870,1,1,0,0,SSH-Patator
30.85.203.123,14.234.192.248,58039,12173,TCP,2024-11-16 00:04:44,795,1,1,1,0,DDoS
23.209.48.55,220.72.137.121,9627,62122,Reserved,2024-11-16 00:04:45,844,0,0,0,0,PortScan
160.95.172.244,42.83.14.64,19891,61327,TCP,2024-11-16 00:04:46,870,1,0,1,0,FTP-Patator
169.40.143.171,191.171.70.169,39300,28177,UDP,2024-11-16 00:04:47,85,0,1,0,1,DDoS
47.121.16.160,76.125.124.84,37573,24057,TCP,2024-11-16 00:04:48,382,1,1,0,0,BENIGN
78.141.149.105,56.133.230.240,63421,4670,TCP,2024-11-16 00:04:49,50,1,0,1,0,Heartbleed
167.129.57.238,28.8.212.86,16659,11870,TCP,2024-11-16 00:04:50,1477,0,1,0,1,DoS slowloris
219.183.237.221,182.194.13.239,16587,8483,Reserved,2024-11-16 00:04:51,1026,0,1,0,1,DoS slowloris
206.228.97.220,132.84.225.215,9997,45409,UDP,2024-11-16 00:04:52,250,1,0,1,0,DoS GoldenEye
5.70.105.108,101.49.77.122,47901,11131,Reserved,2024-11-16 00:04:53,991,0,0,0,0,BENIGN
144.140.108.100,201.47.134.102,25325,24256,Reserved,2024-11-16 00:04:54,1204,0,1,1,0,DoS slowloris
117.160.186.0,182.42.103.158,54241,20540,Reserved,2024-11-16 00:04:55,1089,0,0,1,0,DDoS
24.223.70.143,192.21.242.235,22674,35938,UDP,2024-11-16 00:04:56,208,1,0,1,1,DoS GoldenEye
118.190.24.114,198.110.88.121,36011,11675,UDP,2024-11-16 00:04:57,430,1,0,1,0,DoS slowloris
152.245.88.115,149.194.84.166,61001,9164,UDP,2024-11-16 00:04:58,1221,0,1,0,0,FTP-Patator
121.7.189.89,184.68.129.207,15126,34613,Reserved,2024-11-16 00:04:59,48,1,1,0,1,Infiltration
103.74.157.98,179.251.1.132,30408,55955,Reserved,2024-11-16 00:05:00,1276,0,0,0,1,DoS GoldenEye
23.135.1.116,88.140.65.216,35942,19493,Reserved,2024-11-16 00:05:01,176,1,1,1,0,SSH-Patator
218.19.33.201,98.18.218.60,15070,55520,TCP,2024-11-16 00:05:02,1426,0,1,1,0,Infiltration
66.209.3.200,59.123.161.251,33110,61376,UDP,2024-11-16 00:05:03,673,1,0,0,0,PortScan
65.245.59.220,120.110.32.30,47261,32774,TCP,2024-11-16 00:05:04,1293,0,0,0,0,Heartbleed
188.54.70.29,158.252.212.47,62092,9108,Reserved,2024-11-16 00:05:05,677,1,0,0,0,BENIGN
213.150.26.246,96.148.142.83,58658,4444,Reserved,2024-11-16 00:05:06,664,1,0,0,0,Heartbleed
49.19.27.254,26.195.181.130,35763,30448,UDP,2024-11-16 00:05:07,892,0,1,0,0,DoS Slowhttptest
209.165.68.235,31.136.107.157,1129,38585,UDP,2024-11-16 00:05:08,851,1,0,0,0,Infiltration
2.135.80.230,201.85.59.181,42138,57570,TCP,2024-11-16 00:05:09,580,1,1,0,1,DoS GoldenEye
195.196.216.60,184.99.155.255,46346,40934,TCP,2024-11-16 00:05:10,936,1,0,0,0,DoS slowloris
32.252.32.231,112.220.52.4,22871,41324,Reserved,2024-11-16 00:05:11,526,1,1,0,0,BENIGN
142.19.244.210,206.104.219.245,21528,43613,UDP,2024-11-16 00:05:12,445,1,1,1,1,DDoS
220.127.57.100,62.27.47.122,42405,33877,Reserved,2024-11-16 00:05:13,598,0,1,0,0,Heartbleed
31.128.137.163,16.118.230.130,29835,52480,Reserved,2024-11-16 00:05:14,1320,0,0,1,1,Infiltration
201.150.202.180,175.84.125.56,7058,57678,Reserved,2024-11-16 00:05:15,327,1,0,0,1,DoS Slowhttptest
10.161.152.28,95.208.110.91,49762,14913,TCP,2024-11-16 00:05:16,1408,1,0,0,0,Heartbleed
35.201.215.173,188.221.55.172,60792,6528,TCP,2024-11-16 00:05:17,750,1,1,1,1,Heartbleed
38.173.230.123,149.168.9.18,42095,16469,UDP,2024-11-16 00:05:18,1354,1,1,0,1,DoS slowloris
95.52.123.230,36.161.115.150,49658,44455,UDP,2024-11-16 00:05:19,328,0,0,0,0,PortScan
221.145.247.102,93.220.56.20,16683,62014,Reserved,2024-11-16 00:05:20,1291,0,0,0,1,Infiltration
162.178.69.84,115.134.183.111,4800,52062,Reserved,2024-11-16 00:05:21,1327,0,0,0,1,SSH-Patator
143.143.16.3,113.199.218.9,24381,2070,Reserved,2024-11-16 00:05:22,1396,1,0,0,1,Heartbleed
159.32.226.147,32.204.189.60,25100,60329,TCP,2024-11-16 00:05:23,805,1,1,1,1,DDoS
138.28.234.154,33.198.51.12,31150,34474,TCP,2024-11-16 00:05:24,927,1,1,0,1,DoS Slowhttptest
131.71.95.197,91.66.40.185,44928,15057,TCP,2024-11-16 00:05:25,651,0,0,0,0,DoS Hulk
216.0.26.187,163.199.31.255,13849,11106,Reserved,2024-11-16 00:05:26,1465,0,0,1,0,DoS Slowhttptest
181.101.14.108,107.139.70.127,50451,38764,UDP,2024-11-16 00:05:27,1262,0,0,1,0,DoS slowloris
167.234.117.125,41.103.77.98,36550,16158,Reserved,2024-11-16 00:05:28,1057,0,1,1,0,Infiltration
12.82.171.112,54.157.96.28,10858,46802,Reserved,2024-11-16 00:05:29,1427,0,1,1,1,DoS slowloris
28.12.241.31,161.181.78.246,55646,14567,TCP,2024-11-16 00:05:30,1006,1,0,0,0,DoS GoldenEye
1.231.56.0,188.52.173.179,26838,62361,TCP,2024-11-16 00:05:31,1041,1,0,1,0,DoS slowloris
55.180.6.86,89.216.236.112,44501,30655,UDP,2024-11-16 00:05:32,186,0,0,0,1,PortScan
46.116.201.170,101.4.181.59,24020,43038,TCP,2024-11-16 00:05:33,407,0,1,0,0,PortScan
4.25.130.227,92.146.161.178,13966,14156,TCP,2024-11-16 00:05:34,613,0,0,0,1,DoS Hulk
106.54.218.79,50.183.180.75,47070,65353,UDP,2024-11-16 00:05:35,673,1,1,0,1,Heartbleed
33.247.232.102,47.40.130.98,15621,6251,TCP,2024-11-16 00:05:36,645,0,1,0,0,DDoS
148.86.166.58,161.71.23.253,40659,41298,UDP,2024-11-16 00:05:37,351,1,1,0,0,DoS GoldenEye
179.37.43.82,166.240.234.127,35275,30253,Reserved,2024-11-16 00:05:38,914,0,0,1,1,Infiltration
164.154.16.224,187.184.46.180,47480,40469,TCP,2024-11-16 00:05:39,585,1,0,1,0,BENIGN
161.100.216.36,88.14.53.36,24051,58143,Reserved,2024-11-16 00:05:40,429,0,0,1,0,DoS GoldenEye
114.105.183.5,64.229.53.42,24438,26155,UDP,2024-11-16 00:05:41,1193,0,1,0,0,FTP-Patator
92.83.147.106,35.74.74.46,3284,37530,UDP,2024-11-16 00:05:42,1327,1,0,1,1,DDoS
208.9.73.234,156.236.17.93,3020,54002,UDP,2024-11-16 00:05:43,254,0,0,1,1,SSH-Patator
39.128.217.6,7.66.211.42,37359,25296,TCP,2024-11-16 00:05:44,1462,0,0,0,1,PortScan
91.41.169.197,55.239.65.186,2493,53388,TCP,2024-11-16 00:05:45,249,0,0,0,1,BENIGN
146.68.23.208,125.143.23.176,16171,34961,Reserved,2024-11-16 00:05:46,395,0,1,1,0,PortScan
91.194.127.91,92.24.134.15,58342,10940,UDP,2024-11-16 00:05:47,1164,1,1,0,1,DoS slowloris
152.69.17.90,17.134.162.166,48812,5162,UDP,2024-11-16 00:05:48,1284,1,0,1,1,PortScan
218.128.200.57,30.8.166.227,17295,43352,TCP,2024-11-16 00:05:49,1373,1,1,0,1,Heartbleed
1.227.82.76,89.95.87.160,12861,17575,TCP,2024-11-16 00:05:50,1236,0,1,1,1,BENIGN
96.45.238.228,42.195.97.0,23072,38548,Reserved,2024-11-16 00:05:51,340,1,1,0,1,DoS slowloris
79.88.174.32,171.123.160.184,18188,26137,TCP,2024-11-16 00:05:52,664,0,1,1,0,DoS GoldenEye
163.213.164.31,95.136.92.49,6085,39081,Reserved,2024-11-16 00:05:53,404,1,0,1,1,Heartbleed
82.207.198.129,222.184.247.202,65056,20917,TCP,2024-11-16 00:05:54,881,1,1,1,0,DDoS
165.181.227.174,56.70.161.32,53891,38683,UDP,2024-11-16 00:05:55,127,1,0,0,0,Infiltration
24.255.138.210,88.96.131.164,60746,34337,TCP,2024-11-16 00:05:56,1352,1,0,0,1,DoS Hulk
123.243.65.147,91.65.12.29,32647,37046,UDP,2024-11-16 00:05:57,1178,0,1,0,1,SSH-Patator
187.175.34.243,33.214.154.60,52244,42475,Reserved,2024-11-16 00:05:58,332,0,1,0,1,DoS Hulk
27.160.1.112,162.40.65.162,11324,49784,TCP,2024-11-16 00:05:59,97,0,0,0,0,DoS slowloris
74.63.57.168,135.161.60.104,61912,37572,TCP,2024-11-16 00:06:00,876,0,0,1,1,DoS GoldenEye
53.146.254.20,66.157.107.96,24948,15281,TCP,2024-11-16 00:06:01,151,1,0,1,1,PortScan
131.94.199.209,5.119.247.140,46861,62613,UDP,2024-11-16 00:06:02,1010,1,0,0,0,DDoS
36.221.3.130,89.137.177.185,35305,14823,TCP,2024-11-16 00:06:03,875,0,0,0,0,FTP-Patator
124.255.161.9,97.131.236.250,56217,26068,TCP,2024-11-16 00:06:04,995,1,0,0,1,Infiltration
175.160.163.93,57.53.171.242,42370,7598,TCP,2024-11-16 00:06:05,629,0,0,1,0,BENIGN
49.203.223.34,164.132.28.180,53462,24931,Reserved,2024-11-16 00:06:06,922,0,1,0,1,DoS Hulk
111.250.108.221,46.128.208.73,7747,51844,Reserved,2024-11-16 00:06:07,615,1,0,0,1,DDoS
74.157.24.123,84.226.173.70,60215,2622,UDP,2024-11-16 00:06:08,1077,0,1,1,1,DoS slowloris
39.9.34.148,202.132.241.16,27982,42705,UDP,2024-11-16 00:06:09,776,1,1,1,0,SSH-Patator
202.124.104.196,203.196.0.121,27865,33729,UDP,2024-11-16 00:06:10,1454,0,0,0,0,PortScan
28.100.227.65,36.231.220.24,1632,31735,UDP,2024-11-16 00:06:11,1491,0,0,0,0,PortScan
103.188.230.72,185.219.204.46,26887,9171,UDP,2024-11-16 00:06:12,417,0,1,0,0,DDoS
215.233.205.135,49.230.114.120,52177,29520,Reserved,2024-11-16 00:06:13,858,0,0,0,1,DDoS
61.59.152.130,218.133.38.203,10504,15316,UDP,2024-11-16 00:06:14,805,1,0,0,1,FTP-Patator
23.5.81.176,119.137.237.173,45069,53566,Reserved,2024-11-16 00:06:15,1324,1,1,1,1,DoS slowloris
95.142.242.77,171.93.145.232,50652,24533,TCP,2024-11-16 00:06:16,904,1,0,0,1,DoS Hulk
194.133.206.38,217.166.31.232,59049,50401,UDP,2024-11-16 00:06:17,1221,0,0,1,1,DDoS
212.213.6.185,222.154.9.81,63480,6322,Reserved,2024-11-16 00:06:18,624,1,0,1,1,Heartbleed
202.64.93.19,184.27.14.238,22147,46426,UDP,2024-11-16 00:06:19,1151,0,0,1,1,DoS slowloris
138.62.44.170,68.163.61.211,27477,28859,Reserved,2024-11-16 00:06:20,308,0,1,0,0,Infiltration
77.86.194.212,208.3.246.43,9235,41360,Reserved,2024-11-16 00:06:21,1086,0,1,1,0,Heartbleed
96.195.180.167,184.187.55.119,15659,5402,UDP,2024-11-16 00:06:22,1171,0,1,1,1,SSH-Patator
204.49.251.194,172.92.216.106,63271,52843,UDP,2024-11-16 00:06:23,94,0,1,0,1,DDoS
140.149.183.243,130.45.13.40,34446,57153,Reserved,2024-11-16 00:06:24,960,0,1,1,0,SSH-Patator
189.11.119.130,215.175.65.202,43088,58803,TCP,2024-11-16 00:06:25,686,0,1,1,0,FTP-Patator
40.182.53.164,69.102.189.20,51602,30613,TCP,2024-11-16 00:06:26,430,0,1,0,0,Infiltration
2.110.192.240,45.65.161.99,39201,21995,Reserved,2024-11-16 00:06:27,133,0,1,0,1,DoS slowloris
178.123.225.224,156.141.106.249,19894,54188,Reserved,2024-11-16 00:06:28,637,1,0,1,0,DoS Hulk
155.168.69.118,218.183.227.217,35583,17324,TCP,2024-11-16 00:06:29,947,1,0,0,0,Heartbleed
74.48.250.210,202.119.102.177,36535,2373,TCP,2024-11-16 00:06:30,1134,1,0,1,0,BENIGN
125.73.46.128,133.249.82.98,37708,12188,UDP,2024-11-16 00:06:31,523,0,1,1,0,BENIGN
59.166.68.117,93.62.203.155,18260,1117,TCP,2024-11-16 00:06:32,667,1,1,0,0,BENIGN
31.113.102.145,220.35.111.137,11769,21788,TCP,2024-11-16 00:06:33,978,0,1,0,0,Heartbleed
1.142.22.227,164.199.29.94,51769,19555,Reserved,2024-11-16 00:06:34,685,0,1,0,0,DoS Hulk
186.124.49.204,92.19.177.17,54062,54946,TCP,2024-11-16 00:06:35,763,1,1,0,1,Heartbleed
64.96.187.213,93.204.37.48,3188,30939,UDP,2024-11-16 00:06:36,174,1,1,1,0,SSH-Patator
92.114.16.207,7.129.69.30,43690,1800,UDP,2024-11-16 00:06:37,614,0,1,1,0,SSH-Patator
218.246.56.247,197.128.116.3,34902,14064,TCP,2024-11-16 00:06:38,206,1,0,1,1,FTP-Patator
154.151.161.71,7.235.110.56,43560,16381,UDP,2024-11-16 00:06:39,198,1,0,1,1,DoS slowloris
1.96.159.30,163.242.4.155,24313,36381,TCP,2024-11-16 00:06:40,1398,1,0,0,0,DoS GoldenEye
159.89.133.25,205.189.255.179,15444,34494,Reserved,2024-11-16 00:06:41,1439,1,1,1,1,DDoS
1.253.103.5,165.109.221.181,50068,50613,UDP,2024-11-16 00:06:42,202,1,1,0,1,PortScan
119.43.167.253,73.159.204.193,17825,18403,Reserved,2024-11-16 00:06:43,1031,0,0,1,0,DoS Hulk
155.170.78.223,142.247.142.166,45790,46555,TCP,2024-11-16 00:06:44,309,0,0,1,0,FTP-Patator
71.133.228.59,145.71.111.102,20368,39652,Reserved,2024-11-16 00:06:45,1194,1,0,0,0,SSH-Patator
142.98.129.54,168.178.209.166,13927,36612,Reserved,2024-11-16 00:06:46,646,1,0,0,0,PortScan
205.36.127.218,175.224.9.220,31062,47437,Reserved,2024-11-16 00:06:47,1373,1,1,1,0,FTP-Patator
62.110.151.181,133.40.148.135,14793,37346,UDP,2024-11-16 00:06:48,1450,0,0,1,1,BENIGN
19.36.150.188,217.10.135.31,63893,26740,UDP,2024-11-16 00:06:49,805,1,0,1,1,SSH-Patator
39.177.204.224,173.174.157.2,63545,20859,UDP,2024-11-16 00:06:50,186,0,0,0,0,Infiltration
85.80.53.151,170.11.230.26,38514,17959,Reserved,2024-11-16 00:06:51,446,1,0,0,1,SSH-Patator
177.21.32.69,119.135.186.7,41771,23946,TCP,2024-11-16 00:06:52,1098,1,0,1,0,DoS Slowhttptest
167.9.178.53,83.4.210.198,12799,49343,UDP,2024-11-16 00:06:53,1048,0,1,1,0,FTP-Patator
188.115.35.53,218.249.51.49,61800,27313,UDP,2024-11-16 00:06:54,267,1,1,0,0,PortScan
112.54.106.59,93.173.81.115,23324,30804,UDP,2024-11-16 00:06:55,597,1,1,1,1,SSH-Patator
137.141.22.42,68.51.251.79,26429,6992,Reserved,2024-11-16 00:06:56,1168,1,0,1,1,FTP-Patator
24.126.70.136,63.174.109.63,21158,46537,TCP,2024-11-16 00:06:57,196,1,0,1,1,DoS slowloris
75.25.23.94,156.217.176.137,9881,50719,UDP,2024-11-16 00:06:58,716,0,1,0,1,DDoS
221.29.150.237,103.35.57.9,39448,63157,UDP,2024-11-16 00:06:59,700,1,1,0,0,Infiltration
82.251.186.117,216.242.213.150,57689,16561,UDP,2024-11-16 00:07:00,114,1,0,1,0,Heartbleed
158.223.131.125,164.68.45.213,65354,33380,UDP,2024-11-16 00:07:01,904,0,0,1,1,DoS GoldenEye
190.71.62.118,99.67.136.162,63911,4975,UDP,2024-11-16 00:07:02,92,1,0,0,0,PortScan
148.60.74.0,38.191.77.181,45243,16293,Reserved,2024-11-16 00:07:03,985,1,1,0,1,DoS slowloris
114.73.95.61,73.78.80.111,27201,21292,TCP,2024-11-16 00:07:04,1033,1,1,1,1,Infiltration
8.161.208.4,147.28.248.83,5268,1415,TCP,2024-11-16 00:07:05,245,0,0,1,1,Heartbleed
166.182.209.239,172.126.208.68,6838,51065,Reserved,2024-11-16 00:07:06,736,0,1,0,0,BENIGN
175.153.201.163,85.167.189.214,61588,32708,Reserved,2024-11-16 00:07:07,71,0,0,1,0,Infiltration
120.58.175.100,179.158.103.80,56327,21876,Reserved,2024-11-16 00:07:08,332,0,1,1,1,DoS Hulk
165.152.53.95,216.212.226.46,35127,4959,Reserved,2024-11-16 00:07:09,241,0,1,1,1,BENIGN
60.36.64.77,72.16.194.78,22177,24750,Reserved,2024-11-16 00:07:10,812,0,0,1,0,Infiltration
20.158.142.112,42.181.29.240,26645,19166,TCP,2024-11-16 00:07:11,1286,1,1,1,1,DoS GoldenEye
2.103.44.123,79.75.238.234,19720,47306,Reserved,2024-11-16 00:07:12,1190,1,1,1,1,Heartbleed
3.103.38.7,66.88.99.1,32676,34010,TCP,2024-11-16 00:07:13,451,0,0,0,0,DoS GoldenEye
28.199.20.31,135.202.241.165,25615,41996,UDP,2024-11-16 00:07:14,1028,0,1,0,1,PortScan
45.113.218.158,203.198.135.65,55938,27752,Reserved,2024-11-16 00:07:15,116,0,0,1,0,FTP-Patator
210.161.45.129,38.63.171.4,20714,31317,TCP,2024-11-16 00:07:16,1162,1,0,0,1,FTP-Patator
198.209.182.118,115.235.39.73,58624,39367,UDP,2024-11-16 00:07:17,788,1,1,0,0,DoS slowloris
10.40.26.224,220.6.131.111,58135,38105,TCP,2024-11-16 00:07:18,712,1,1,1,0,DoS GoldenEye
148.171.208.5,6.62.101.9,39218,19347,Reserved,2024-11-16 00:07:19,1068,0,0,1,0,Infiltration
143.73.242.110,195.122.58.202,14457,56730,Reserved,2024-11-16 00:07:20,335,0,0,1,1,DoS Hulk
98.143.28.139,150.236.71.108,35327,44393,UDP,2024-11-16 00:07:21,530,1,0,0,0,Infiltration
78.153.245.232,182.244.87.229,8077,30692,Reserved,2024-11-16 00:07:22,836,0,1,1,0,DoS Hulk
180.48.200.121,93.171.221.32,62711,29916,TCP,2024-11-16 00:07:23,935,0,1,0,1,PortScan
174.102.19.58,199.202.244.197,57802,45436,Reserved,2024-11-16 00:07:24,1028,1,0,1,0,DoS Slowhttptest
22.194.222.167,135.54.139.118,52501,58076,TCP,2024-11-16 00:07:25,759,0,1,1,0,DoS GoldenEye
34.187.164.201,185.94.103.181,40451,64339,UDP,2024-11-16 00:07:26,536,1,0,1,0,DDoS
104.169.247.35,171.11.105.194,62938,54724,UDP,2024-11-16 00:07:27,698,1,1,0,0,DoS Hulk
150.16.245.43,123.145.197.205,41001,46964,TCP,2024-11-16 00:07:28,768,1,0,0,0,PortScan
157.42.183.7,217.156.107.174,57696,20413,UDP,2024-11-16 00:07:29,428,1,1,1,1,Infiltration
100.9.8.72,36.166.197.74,43913,42093,TCP,2024-11-16 00:07:30,1363,0,1,1,1,DoS Hulk
219.42.65.248,171.188.94.235,25020,54268,TCP,2024-11-16 00:07:31,167,1,0,0,1,DoS slowloris
106.83.236.69,97.126.151.220,16499,15754,UDP,2024-11-16 00:07:32,1467,0,1,0,0,PortScan
198.230.17.123,71.149.33.187,62251,37214,TCP,2024-11-16 00:07:33,1291,1,1,1,1,Heartbleed
129.50.90.123,109.67.103.91,49414,20968,UDP,2024-11-16 00:07:34,326,0,0,0,0,DoS slowloris
165.19.231.19,54.133.167.95,37882,39466,UDP,2024-11-16 00:07:35,1471,0,1,0,0,DoS Hulk
204.188.98.110,148.51.132.220,61328,36025,UDP,2024-11-16 00:07:36,137,0,0,0,0,Heartbleed
6.41.123.230,129.154.241.56,48325,7372,UDP,2024-11-16 00:07:37,1252,0,1,0,1,DDoS
15.46.109.232,20.52.238.224,59093,17055,Reserved,2024-11-16 00:07:38,912,0,0,1,0,FTP-Patator
78.201.255.106,164.23.226.235,10462,11103,UDP,2024-11-16 00:07:39,786,0,0,1,1,DoS Slowhttptest
69.105.91.105,95.25.176.202,29582,16566,UDP,2024-11-16 00:07:40,1337,1,1,0,0,SSH-Patator
119.60.181.107,124.77.140.231,45396,42603,TCP,2024-11-16 00:07:41,219,0,1,0,1,Infiltration
4.8.51.239,31.147.163.172,23600,3732,UDP,2024-11-16 00:07:42,1432,1,1,1,0,BENIGN
135.17.242.141,1.55.129.64,47951,52568,TCP,2024-11-16 00:07:43,502,1,1,1,1,BENIGN
195.70.169.43,79.158.212.105,63372,58961,TCP,2024-11-16 00:07:44,391,0,0,0,0,DDoS
148.0.119.96,207.65.203.224,61738,8762,TCP,2024-11-16 00:07:45,789,0,1,0,1,Heartbleed
103.127.132.224,158.128.136.47,22371,59425,TCP,2024-11-16 00:07:46,204,0,0,0,0,FTP-Patator
78.9.211.95,135.83.14.43,57600,23882,Reserved,2024-11-16 00:07:47,1382,0,0,1,1,Heartbleed
54.97.156.188,77.181.167.22,1248,16391,UDP,2024-11-16 00:07:48,477,1,1,1,0,SSH-Patator
151.138.24.99,114.87.159.85,13303,30389,TCP,2024-11-16 00:07:49,77,0,1,1,0,DoS slowloris
156.245.138.136,144.93.154.103,62340,43508,UDP,2024-11-16 00:07:50,842,0,0,1,1,SSH-Patator
42.157.30.38,9.81.96.32,7144,64657,UDP,2024-11-16 00:07:51,265,1,0,0,1,DoS slowloris
73.19.168.92,130.140.225.203,53209,29494,Reserved,2024-11-16 00:07:52,1327,0,0,1,0,Heartbleed
164.12.246.57,120.206.34.153,53499,64169,TCP,2024-11-16 00:07:53,125,0,1,1,1,Heartbleed
213.203.72.73,178.38.62.230,57405,45952,Reserved,2024-11-16 00:07:54,1250,1,0,1,1,BENIGN
128.210.92.160,213.197.213.20,26134,64401,UDP,2024-11-16 00:07:55,1404,0,0,0,0,DoS slowloris
55.229.20.95,43.248.152.72,14285,44192,UDP,2024-11-16 00:07:56,388,1,1,1,1,Infiltration
86.191.164.224,18.120.77.83,31211,14005,TCP,2024-11-16 00:07:57,771,1,1,1,1,Infiltration
176.205.50.48,150.124.67.253,60774,54224,TCP,2024-11-16 00:07:58,977,0,0,1,1,PortScan
173.190.245.204,217.163.59.226,23732,26326,TCP,2024-11-16 00:07:59,468,0,1,0,1,BENIGN
198.202.171.229,21.122.251.125,48630,53312,Reserved,2024-11-16 00:08:00,440,0,0,1,1,DoS GoldenEye
91.152.71.114,133.183.42.104,44012,2781,TCP,2024-11-16 00:08:01,535,0,1,0,0,BENIGN
197.149.79.34,65.223.132.136,45448,4998,Reserved,2024-11-16 00:08:02,300,1,1,1,0,FTP-Patator
9.242.194.125,139.224.27.79,34117,15855,TCP,2024-11-16 00:08:03,740,0,1,0,0,SSH-Patator
202.96.212.165,100.151.57.223,36927,36330,UDP,2024-11-16 00:08:04,937,0,0,1,0,BENIGN
21.179.236.80,72.47.105.76,28997,4175,UDP,2024-11-16 00:08:05,944,0,1,0,1,FTP-Patator
31.106.46.246,138.183.89.16,22929,7588,Reserved,2024-11-16 00:08:06,520,0,0,1,1,DDoS
64.176.199.197,143.69.144.138,15224,53893,Reserved,2024-11-16 00:08:07,1310,1,0,0,1,Heartbleed
