"source_ip","protocol_name","total_packet_forwarded"
"151.101.118.2",TCP,115.0
"93.184.216.16",TCP,115.0
"185.54.150.115",TCP,115.0
"173.194.66.154",TCP,115.0
"151.101.1.49",TCP,115.0
"185.54.150.17",TCP,115.0
"23.15.4.19",TCP,115.0
"108.174.10.10",TCP,115.0
"192.229.173.136",TCP,114.0
"104.97.127.199",TCP,114.0
"23.210.202.42",TCP,114.0
"52.84.145.150",TCP,114.0
"83.66.140.44",TCP,114.0
"52.72.143.96",TCP,114.0
"216.58.217.163",TCP,114.0
"199.38.164.54",TCP,114.0
"117.136.139.2",TCP,114.0
"52.6.89.8",TCP,113.0
"52.84.143.148",TCP,113.0
"173.194.206.154",TCP,113.0
"52.36.249.151",TCP,113.0
"52.25.203.53",TCP,113.0
"212.77.100.137",TCP,113.0
"74.125.192.155",TCP,112.0
"185.86.137.43",TCP,112.0
"199.16.156.9",TCP,112.0
"192.107.16.44",TCP,112.0
"172.217.12.173",TCP,112.0
"212.77.101.100",TCP,112.0
"115.159.246.156",TCP,112.0
"156.154.200.32",TCP,112.0
"160.92.49.14",TCP,112.0
"198.57.30.31",TCP,112.0
"104.16.127.228",TCP,111.0
"23.2.12.111",TCP,111.0
"104.97.114.101",TCP,111.0
"35.186.208.100",TCP,111.0
"104.97.76.175",TCP,111.0
"8.43.72.22",TCP,111.0
"151.101.20.69",TCP,111.0
"72.247.71.12",TCP,110.0
"172.224.5.142",TCP,110.0
"34.224.179.209",TCP,110.0
"151.101.20.68",TCP,110.0
"151.101.20.239",TCP,110.0
"123.6.7.28",TCP,110.0
"23.194.140.241",TCP,110.0
"185.167.164.42",TCP,110.0
"185.86.138.79",TCP,110.0
"52.84.145.172",TCP,110.0
"87.240.165.80",TCP,110.0
"184.24.107.198",TCP,110.0
"52.4.243.230",TCP,110.0
"54.236.250.246",TCP,110.0
"31.13.71.52",TCP,110.0
"66.110.99.19",TCP,110.0
"93.184.216.198",TCP,110.0
"104.16.124.228",TCP,109.0
"209.85.201.154",TCP,109.0
"151.101.210.109",TCP,109.0
"169.55.70.227",TCP,109.0
"199.59.148.84",TCP,109.0
"34.202.59.46",TCP,108.0
"151.101.129.108",TCP,108.0
"72.21.81.253",TCP,108.0
"104.88.70.34",TCP,108.0
"158.255.65.22",TCP,108.0
"199.38.165.156",TCP,108.0
"173.194.204.157",TCP,108.0
"199.59.149.200",TCP,108.0
"191.96.128.59",TCP,108.0
"74.125.22.154",TCP,107.0
"54.192.36.242",TCP,107.0
"93.184.216.135",TCP,107.0
"198.51.152.178",TCP,107.0
"23.194.181.179",TCP,107.0
"66.235.147.240",TCP,107.0
"151.101.2.134",TCP,107.0
"69.172.216.58",TCP,107.0
"108.161.188.128",TCP,107.0
"23.208.106.95",TCP,107.0
"74.119.117.94",TCP,107.0
"172.217.11.13",TCP,107.0
"52.84.145.131",TCP,106.0
"52.198.93.173",TCP,106.0
"52.73.134.2",TCP,106.0
"23.203.86.213",TCP,106.0
"104.97.135.30",TCP,106.0
"185.59.223.16",TCP,106.0
"184.84.243.199",TCP,106.0
"37.202.2.165",TCP,105.0
"199.59.148.23",TCP,105.0
"209.85.144.156",TCP,105.0
"198.232.125.113",TCP,105.0
"151.101.1.63",TCP,105.0
"74.125.22.155",TCP,105.0
"23.194.142.5",TCP,104.0
"72.5.205.60",TCP,104.0
"193.105.46.25",TCP,104.0
"23.208.107.108",TCP,104.0
"35.165.227.174",TCP,104.0
"23.210.202.27",TCP,104.0
"104.88.82.68",TCP,104.0
"89.186.73.156",TCP,103.0
"23.208.80.212",TCP,103.0
"74.125.22.157",TCP,103.0
"182.22.25.124",TCP,103.0
"52.84.143.81",TCP,103.0
"130.211.18.204",TCP,103.0
"151.101.208.134",TCP,102.0
"35.186.228.179",TCP,102.0
"72.167.18.239",TCP,102.0
"149.56.241.111",TCP,102.0
"199.16.156.200",TCP,102.0
"173.239.42.214",TCP,102.0
"151.101.21.5",TCP,102.0
"104.16.28.216",TCP,102.0
"172.82.206.1",TCP,101.0
"212.77.100.41",TCP,101.0
"62.138.109.56",TCP,100.0
"23.92.189.245",TCP,100.0
"104.97.75.177",TCP,100.0
"23.194.141.192",TCP,100.0
"172.217.11.40",TCP,100.0
"158.69.125.224",TCP,100.0
"38.72.130.139",TCP,100.0
"52.40.24.51",TCP,100.0
"162.248.186.53",TCP,100.0
"52.84.145.155",TCP,99.0
"151.101.128.69",TCP,99.0
"151.101.20.253",TCP,99.0
"74.122.190.83",TCP,99.0
"152.163.13.79",TCP,99.0
"162.248.184.28",TCP,99.0
"23.45.198.71",TCP,98.0
"151.101.129.34",TCP,98.0
"151.101.208.69",TCP,98.0
"173.194.204.154",TCP,98.0
"69.165.96.15",TCP,98.0
"94.31.29.64",TCP,98.0
"199.16.157.105",TCP,98.0
"63.251.88.51",TCP,98.0
"54.81.94.76",TCP,98.0
"23.208.106.216",TCP,98.0
"185.86.139.19",TCP,98.0
"216.58.217.132",TCP,98.0
"52.84.143.97",TCP,97.0
"151.101.0.70",TCP,97.0
"54.192.36.20",TCP,97.0
"52.3.45.52",TCP,97.0
"23.45.197.183",TCP,97.0
"169.60.66.39",TCP,97.0
"23.208.150.157",TCP,96.0
"208.111.171.216",TCP,96.0
"185.86.139.58",TCP,96.0
"157.240.18.15",TCP,96.0
"171.111.154.207",TCP,96.0
"23.194.140.203",TCP,96.0
"93.184.216.105",TCP,96.0
"23.195.253.206",TCP,96.0
"8.43.72.62",TCP,96.0
"31.13.65.36",TCP,96.0
"64.210.147.100",TCP,96.0
"192.243.250.65",TCP,96.0
"151.101.22.109",TCP,96.0
"52.94.232.33",TCP,96.0
"54.86.13.38",TCP,96.0
"23.208.82.209",TCP,96.0
"54.187.228.155",TCP,95.0
"23.208.68.246",TCP,95.0
"96.16.146.227",TCP,95.0
"173.194.205.157",TCP,95.0
"172.217.1.174",TCP,95.0
"204.246.169.185",TCP,95.0
"206.126.112.142",TCP,95.0
"23.208.94.230",TCP,94.0
"23.206.125.87",TCP,94.0
"104.16.23.235",TCP,94.0
"192.28.146.84",TCP,94.0
"8.18.45.65",TCP,94.0
"174.35.50.80",TCP,94.0
"54.81.6.44",TCP,94.0
"52.60.182.221",TCP,94.0
"54.192.37.14",TCP,94.0
"69.166.1.10",TCP,94.0
"104.88.35.81",TCP,94.0
"104.88.96.27",TCP,94.0
"198.72.112.8",TCP,94.0
"213.180.193.90",TCP,94.0
"23.208.97.124",TCP,94.0
"212.77.100.128",TCP,93.0
"193.109.225.70",TCP,93.0
"151.101.20.175",TCP,93.0
"151.101.208.68",TCP,93.0
"23.208.106.8",TCP,93.0
"54.192.36.157",TCP,93.0
"144.76.121.178",TCP,93.0
"172.217.7.8",TCP,93.0
"107.154.102.208",TCP,93.0
"151.101.44.175",TCP,93.0
"199.166.0.200",TCP,92.0
"54.165.78.7",TCP,92.0
"64.210.137.104",TCP,92.0
"104.20.86.108",TCP,92.0
"178.250.0.78",TCP,92.0
"104.16.25.235",TCP,92.0
"151.101.208.207",TCP,92.0
"209.48.71.112",TCP,92.0
"52.21.204.53",TCP,92.0
"35.160.249.127",TCP,92.0
"78.140.178.139",TCP,91.0
"172.217.1.166",TCP,91.0
"107.21.250.221",TCP,91.0
"64.4.54.253",TCP,91.0
"162.208.20.184",TCP,91.0
"114.80.165.233",TCP,90.0
"209.85.232.156",TCP,90.0
"151.101.1.42",TCP,90.0
"183.79.249.252",TCP,90.0
"209.48.71.168",TCP,90.0
"66.235.146.148",TCP,90.0
"178.250.0.85",TCP,90.0
"173.194.66.157",TCP,90.0
"23.65.237.116",TCP,90.0
"217.196.36.1",TCP,90.0
"64.71.142.95",TCP,90.0
"69.172.201.247",TCP,90.0
"54.192.37.217",TCP,89.0
"151.101.1.34",TCP,89.0
"174.35.72.217",TCP,89.0
"209.85.201.156",TCP,89.0
"172.217.3.109",TCP,89.0
"151.101.193.34",TCP,89.0
"169.60.66.35",TCP,89.0
"46.105.203.17",TCP,89.0
"52.84.143.82",TCP,89.0
"23.199.172.151",TCP,89.0
"104.20.11.37",TCP,89.0
"23.194.109.177",TCP,89.0
"54.228.207.5",TCP,89.0
"104.97.120.69",TCP,89.0
"40.83.143.209",TCP,89.0
"199.233.57.19",TCP,88.0
"106.122.252.16",TCP,88.0
"104.16.59.5",TCP,88.0
"45.126.132.48",TCP,88.0
"209.48.71.160",TCP,88.0
"104.193.82.53",TCP,88.0
"23.194.141.125",TCP,88.0
"104.97.76.91",TCP,88.0
"93.184.215.242",TCP,88.0
"204.236.239.173",TCP,88.0
"151.101.116.249",TCP,88.0
"104.88.4.88",TCP,88.0
"140.205.230.66",TCP,88.0
"209.85.201.155",TCP,88.0
"72.21.91.103",TCP,88.0
"31.13.66.36",TCP,88.0
"74.125.192.157",TCP,87.0
"54.152.57.220",TCP,87.0
"151.101.116.166",TCP,87.0
"23.56.3.183",TCP,87.0
"104.27.146.180",TCP,87.0
"23.208.89.248",TCP,87.0
"72.5.205.22",TCP,87.0
"23.208.90.112",TCP,87.0
"74.217.253.61",TCP,87.0
"54.192.37.193",TCP,87.0
"104.88.46.33",TCP,87.0
"122.225.28.157",TCP,86.0
"199.59.149.201",TCP,86.0
"38.69.238.8",TCP,86.0
"68.64.2.192",TCP,86.0
"52.43.85.37",TCP,86.0
"93.158.134.119",TCP,86.0
"164.100.222.71",TCP,86.0
"204.154.111.118",TCP,86.0
"52.8.163.191",TCP,86.0
"104.20.85.39",TCP,86.0
"192.82.242.23",TCP,86.0
"23.92.189.52",TCP,86.0
"36.248.26.152",TCP,86.0
"52.84.145.211",TCP,86.0
"113.52.156.18",TCP,86.0
"185.147.176.24",TCP,86.0
"23.208.106.60",TCP,86.0
"104.16.58.5",TCP,86.0
"52.84.145.181",TCP,86.0
"104.84.149.185",TCP,86.0
"169.55.165.137",TCP,85.0
"13.78.188.147",TCP,85.0
"104.244.46.71",TCP,85.0
"78.140.166.16",TCP,85.0
"133.237.17.99",TCP,85.0
"151.101.0.65",TCP,85.0
"162.253.41.22",TCP,85.0
"23.195.254.101",TCP,84.0
"157.240.0.5",TCP,84.0
"104.88.108.223",TCP,84.0
"52.84.145.72",TCP,84.0
"38.118.195.49",TCP,84.0
"184.84.243.202",TCP,84.0
"185.86.138.32",TCP,84.0
"23.4.43.27",TCP,84.0
"137.254.60.12",TCP,84.0
"52.84.26.139",TCP,84.0
"184.73.199.125",TCP,84.0
"104.20.10.120",TCP,84.0
"23.203.49.224",TCP,84.0
"106.11.52.97",TCP,84.0
"69.16.175.10",TCP,84.0
"108.161.188.192",TCP,84.0
"160.17.6.1",TCP,84.0
"209.85.201.157",TCP,83.0
"52.84.142.241",TCP,83.0
"104.97.98.225",TCP,83.0
"67.221.174.40",TCP,83.0
"104.88.48.213",TCP,83.0
"66.235.147.238",TCP,83.0
"31.13.73.36",TCP,83.0
"174.35.74.148",TCP,83.0
"52.84.143.147",TCP,83.0
"173.194.66.156",TCP,83.0
"96.16.161.54",TCP,83.0
"192.240.115.54",TCP,83.0
"85.114.159.93",TCP,83.0
"204.2.255.234",TCP,83.0
"199.38.164.165",TCP,83.0
"123.125.115.164",TCP,82.0
"66.198.24.250",TCP,82.0
"23.52.146.38",TCP,82.0
"69.28.187.147",TCP,82.0
"171.111.154.208",TCP,82.0
"104.85.11.111",TCP,82.0
"54.148.72.151",TCP,82.0
"52.84.143.188",TCP,82.0
"50.116.194.21",TCP,82.0
"23.194.140.29",TCP,82.0
"23.208.163.37",TCP,82.0
"174.129.244.5",TCP,82.0
"199.187.193.1",TCP,82.0
"23.66.3.38",TCP,82.0
"151.101.124.166",TCP,82.0
"103.27.148.71",TCP,81.0
"23.111.9.32",TCP,81.0
"178.124.129.12",TCP,81.0
"212.45.97.31",Reserved,81.0
"173.194.68.156",TCP,81.0
"124.215.204.147",TCP,81.0
"23.21.80.56",TCP,81.0
"104.97.125.160",TCP,81.0
"169.55.70.244",TCP,81.0
"61.251.165.12",TCP,81.0
"198.51.152.183",TCP,81.0
"192.229.173.67",TCP,81.0
"173.194.68.157",TCP,81.0
"151.139.240.27",TCP,81.0
"38.93.140.48",TCP,80.0
"169.60.66.38",TCP,80.0
"104.97.72.216",TCP,80.0
"173.194.205.154",TCP,80.0
"52.39.217.49",TCP,80.0
"104.88.15.24",TCP,80.0
"23.194.141.28",TCP,80.0
"23.194.182.82",TCP,80.0
"173.194.68.154",TCP,80.0
"104.97.137.68",TCP,80.0
"216.104.218.66",TCP,80.0
"23.208.105.250",TCP,80.0
"173.222.140.253",TCP,80.0
"217.68.217.19",TCP,80.0
"104.25.131.104",TCP,79.0
"104.97.116.150",TCP,79.0
"52.84.143.92",TCP,79.0
"151.101.44.64",TCP,79.0
"54.69.41.35",TCP,79.0
"52.213.94.142",TCP,79.0
"52.84.145.54",TCP,79.0
"180.97.168.222",TCP,79.0
"104.97.112.80",TCP,79.0
"54.209.201.101",TCP,79.0
"52.84.143.31",TCP,79.0
"151.101.45.179",TCP,79.0
"149.56.241.116",TCP,79.0
"104.16.27.235",TCP,79.0
"199.16.156.41",TCP,79.0
"173.194.204.155",TCP,79.0
"52.84.26.215",TCP,79.0
"151.101.44.129",TCP,79.0
"23.194.141.41",TCP,78.0
"104.88.66.182",TCP,78.0
"74.217.63.52",TCP,78.0
"204.154.111.117",TCP,78.0
"117.27.230.184",TCP,78.0
"52.24.31.137",TCP,78.0
"34.211.94.203",TCP,78.0
"198.54.12.96",TCP,78.0
"23.208.164.68",TCP,78.0
"23.194.140.219",TCP,78.0
"199.102.234.32",TCP,78.0
"23.200.16.168",TCP,78.0
"66.235.147.246",TCP,78.0
"104.244.43.80",TCP,77.0
"52.84.143.110",TCP,77.0
"198.232.125.32",TCP,77.0
"54.192.37.146",TCP,77.0
"38.69.238.16",TCP,77.0
"138.108.50.100",TCP,77.0
"72.5.205.34",TCP,77.0
"184.30.40.250",TCP,77.0
"52.27.10.213",TCP,77.0
"52.40.101.149",TCP,77.0
"192.82.243.71",TCP,77.0
"221.204.186.138",TCP,76.0
"72.5.205.23",TCP,76.0
"212.77.100.233",TCP,76.0
"182.22.31.124",TCP,76.0
"23.203.64.222",TCP,76.0
"54.152.24.232",TCP,76.0
"23.33.137.10",TCP,76.0
"138.108.6.20",TCP,76.0
"23.194.142.44",TCP,76.0
"88.99.248.32",TCP,76.0
"8.43.72.52",TCP,76.0
"204.154.111.110",TCP,76.0
"151.101.128.230",TCP,76.0
"174.35.72.225",TCP,76.0
"149.202.197.123",TCP,76.0
"151.101.20.64",TCP,76.0
"192.82.242.30",TCP,76.0
"23.194.121.111",TCP,75.0
"52.84.140.151",TCP,75.0
"192.243.250.84",TCP,75.0
"54.192.48.227",TCP,75.0
"192.30.253.112",TCP,75.0
"107.21.249.135",TCP,75.0
"183.79.250.123",TCP,75.0
"151.101.208.133",TCP,75.0
"54.165.207.11",TCP,75.0
"107.22.198.94",TCP,75.0
"207.186.149.230",TCP,75.0
"35.161.35.168",TCP,75.0
"54.197.238.119",TCP,75.0
"93.187.67.12",TCP,75.0
"104.20.115.18",TCP,74.0
"23.208.152.80",TCP,74.0
"173.194.208.156",TCP,74.0
"216.58.212.195",TCP,74.0
"52.52.191.47",TCP,74.0
"54.210.193.125",TCP,74.0
"52.94.225.95",TCP,74.0
"162.248.16.26",TCP,74.0
"151.101.208.84",TCP,74.0
"27.0.236.148",TCP,74.0
"172.217.10.100",TCP,74.0
"74.125.192.154",TCP,74.0
"23.208.86.177",TCP,74.0
"52.94.234.174",TCP,74.0
"192.99.239.194",TCP,73.0
"207.178.0.72",TCP,73.0
"23.208.88.197",TCP,73.0
"173.194.175.155",TCP,73.0
"8.254.194.53",TCP,73.0
"172.217.6.201",TCP,73.0
"162.125.4.5",TCP,73.0
"23.45.196.15",TCP,73.0
"104.20.31.2",TCP,73.0
"173.194.175.154",TCP,73.0
"34.225.206.80",TCP,73.0
"173.194.208.154",TCP,73.0
"23.76.195.16",TCP,73.0
"173.194.66.155",TCP,73.0
"107.178.248.96",TCP,72.0
"23.202.238.190",TCP,72.0
"93.184.215.129",TCP,72.0
"185.86.137.17",TCP,72.0
"104.88.50.226",TCP,72.0
"76.74.234.210",TCP,72.0
"23.208.79.179",TCP,72.0
"104.193.83.57",TCP,72.0
"23.208.163.130",TCP,72.0
"198.255.77.54",TCP,72.0
"52.84.26.193",TCP,72.0
"209.85.144.155",TCP,72.0
"34.199.21.222",TCP,72.0
"172.217.10.13",TCP,72.0
"23.203.74.20",TCP,72.0
"140.205.32.6",TCP,72.0
"149.202.222.104",TCP,72.0
"37.59.195.0",TCP,71.0
"23.208.107.31",TCP,71.0
"23.49.139.27",TCP,71.0
"72.21.202.62",TCP,71.0
"23.208.147.112",TCP,71.0
"23.203.118.98",TCP,71.0
"216.58.217.67",TCP,71.0
"54.164.157.184",TCP,71.0
"72.21.91.125",TCP,71.0
"184.29.141.235",TCP,71.0
"142.0.160.13",TCP,71.0
"54.192.37.61",TCP,71.0
"178.250.2.77",TCP,71.0
"104.89.79.233",TCP,71.0
"52.84.141.115",TCP,71.0
"52.84.145.46",TCP,70.0
"104.244.46.231",TCP,70.0
"45.79.108.104",TCP,70.0
"82.113.101.236",TCP,70.0
"151.101.44.207",TCP,70.0
"50.16.205.164",TCP,70.0
"35.163.114.185",TCP,70.0
"23.194.180.183",TCP,70.0
"27.221.28.142",TCP,70.0
"151.101.21.42",TCP,70.0
"149.56.30.215",TCP,70.0
"52.52.165.132",TCP,70.0
"72.5.205.61",TCP,70.0
"151.101.44.69",TCP,70.0
"23.194.110.144",TCP,70.0
"172.217.6.237",TCP,70.0
"54.192.37.195",TCP,70.0
"180.163.255.159",TCP,70.0
"216.58.219.196",TCP,70.0
"52.84.145.142",TCP,70.0
"54.200.60.113",TCP,70.0
"72.21.202.25",TCP,70.0
"184.29.141.213",TCP,70.0
"72.21.206.140",TCP,70.0
"23.194.140.72",TCP,70.0
"198.160.105.95",TCP,70.0
"162.213.33.102",TCP,69.0
"52.84.8.46",TCP,69.0
"152.163.50.3",TCP,69.0
"52.207.54.198",TCP,69.0
"192.243.250.68",TCP,69.0
"104.88.73.124",TCP,69.0
"173.241.254.212",TCP,69.0
"151.101.129.5",TCP,69.0
"93.158.134.90",TCP,69.0
"151.101.0.222",TCP,69.0
"54.192.37.5",TCP,69.0
"23.111.9.30",TCP,68.0
"104.94.196.92",TCP,68.0
"35.161.252.150",TCP,68.0
"145.72.70.20",TCP,68.0
"54.69.227.52",TCP,68.0
"107.178.244.51",TCP,68.0
"52.52.93.252",TCP,68.0
"72.21.81.64",TCP,68.0
"151.101.194.2",TCP,68.0
"8.43.72.54",TCP,68.0
"209.48.71.122",TCP,68.0
"52.27.123.81",TCP,68.0
"178.250.2.85",TCP,68.0
"151.101.22.49",TCP,68.0
"66.198.24.186",TCP,68.0
"184.29.129.25",TCP,68.0
"66.254.103.139",TCP,68.0
"209.48.71.129",TCP,68.0
"191.237.24.89",TCP,68.0
"50.57.31.206",TCP,68.0
"23.219.231.193",TCP,68.0
"178.154.131.215",TCP,68.0
"52.5.64.73",TCP,68.0
"199.38.165.160",TCP,68.0
"104.88.12.52",TCP,68.0
"54.192.37.205",TCP,68.0
"52.32.196.244",TCP,68.0
"173.194.208.157",TCP,67.0
"66.235.144.209",TCP,67.0
"104.79.144.70",TCP,67.0
"151.101.0.230",TCP,67.0
"169.55.70.175",TCP,67.0
"199.38.164.157",TCP,67.0
"104.16.16.35",TCP,67.0
"23.37.43.27",TCP,67.0
"50.18.50.60",TCP,67.0
"23.194.142.60",TCP,67.0
"52.84.3.76",TCP,66.0
"185.86.137.32",TCP,66.0
"34.201.96.36",TCP,66.0
"172.224.7.19",TCP,66.0
"23.63.152.219",TCP,66.0
"160.68.117.59",TCP,66.0
"34.206.22.51",TCP,66.0
"23.208.69.118",TCP,66.0
"54.210.220.92",TCP,66.0
"23.67.1.104",TCP,66.0
"104.20.9.120",TCP,66.0
"23.237.33.19",TCP,66.0
"23.65.238.154",TCP,66.0
"151.101.208.65",TCP,66.0
"173.194.206.156",TCP,66.0
"52.84.143.142",TCP,66.0
"151.101.117.63",TCP,66.0
"199.16.156.52",TCP,66.0
"104.97.80.175",TCP,66.0
"209.58.162.55",TCP,66.0
"104.16.24.235",TCP,66.0
"23.206.166.210",TCP,66.0
"104.97.96.157",TCP,65.0
"23.208.94.91",TCP,65.0
"104.88.1.208",TCP,65.0
"52.24.139.120",TCP,65.0
"34.192.187.63",TCP,65.0
"104.97.122.106",TCP,65.0
"207.46.96.206",TCP,65.0
"54.209.247.112",TCP,65.0
"35.160.70.124",TCP,65.0
"156.154.202.32",TCP,65.0
"204.246.169.22",TCP,65.0
"192.0.79.32",TCP,65.0
"192.0.72.3",TCP,65.0
"50.16.200.73",TCP,65.0
"34.194.81.2",TCP,65.0
"151.101.0.64",TCP,65.0
"52.35.208.52",TCP,65.0
"185.86.139.59",TCP,65.0
"52.94.237.66",TCP,64.0
"23.206.193.197",TCP,64.0
"74.119.117.82",TCP,64.0
"31.13.69.245",TCP,64.0
"52.84.145.87",TCP,64.0
"81.26.166.11",TCP,64.0
"34.203.17.184",TCP,64.0
"173.194.68.155",TCP,64.0
"59.56.30.206",TCP,64.0
"23.203.67.181",TCP,64.0
"63.251.248.131",TCP,64.0
"176.32.99.76",TCP,64.0
"66.110.99.9",TCP,64.0
"52.84.143.152",TCP,64.0
"34.203.149.184",TCP,64.0
"54.192.39.67",TCP,64.0
"68.64.16.192",TCP,64.0
"23.194.109.111",TCP,64.0
"23.208.162.59",TCP,64.0
"83.66.160.22",TCP,64.0
"151.101.44.239",TCP,64.0
"72.247.69.148",TCP,64.0
"120.55.238.29",TCP,64.0
"168.62.105.45",TCP,64.0
"52.84.145.248",TCP,64.0
"69.28.187.239",TCP,64.0
"172.217.3.105",TCP,64.0
"74.125.22.156",TCP,64.0
"23.194.142.22",TCP,63.0
"173.194.205.155",TCP,63.0
"23.45.197.60",TCP,63.0
"54.186.39.123",TCP,63.0
"23.192.61.7",TCP,63.0
"23.208.71.207",TCP,63.0
"52.84.26.24",TCP,63.0
"151.101.117.108",TCP,63.0
"52.55.138.44",TCP,63.0
"52.70.125.189",TCP,63.0
"192.33.31.183",TCP,63.0
"193.203.32.64",TCP,63.0
"193.240.182.34",TCP,63.0
"64.210.137.100",TCP,63.0
"54.230.51.246",TCP,63.0
"104.97.133.94",TCP,63.0
"104.244.46.135",TCP,63.0
"66.235.128.243",TCP,63.0
"8.39.37.35",TCP,63.0
"104.16.26.235",TCP,63.0
"23.194.141.182",TCP,62.0
"104.76.108.221",TCP,62.0
"64.94.116.26",TCP,62.0
"54.86.213.164",TCP,62.0
"104.154.79.29",TCP,62.0
"185.86.139.32",TCP,62.0
"162.213.33.101",TCP,62.0
"72.247.85.144",TCP,62.0
"178.250.2.78",TCP,62.0
"34.198.62.87",TCP,62.0
"72.5.205.20",TCP,62.0
"52.84.143.164",TCP,62.0
"54.192.37.70",TCP,62.0
"104.244.43.112",TCP,62.0
"23.194.141.52",TCP,62.0
"34.223.209.188",TCP,62.0
"198.51.152.179",TCP,62.0
"94.31.29.254",TCP,62.0
"104.97.83.15",TCP,62.0
"96.16.195.217",TCP,62.0
"199.187.116.153",TCP,62.0
"121.14.255.49",TCP,62.0
"184.87.86.98",TCP,62.0
"64.210.147.104",TCP,62.0
"151.101.44.124",TCP,62.0
"151.101.64.239",TCP,62.0
"104.97.76.167",TCP,61.0
"54.149.95.48",TCP,61.0
"52.84.145.62",TCP,61.0
"52.45.111.191",TCP,61.0
"54.192.37.161",TCP,61.0
"129.146.12.96",TCP,61.0
"52.84.145.25",TCP,61.0
"151.101.116.188",TCP,61.0
"23.76.195.66",TCP,61.0
"64.30.224.201",TCP,61.0
"52.11.31.31",TCP,61.0
"173.194.207.155",TCP,61.0
"172.217.20.67",TCP,61.0
"23.194.180.56",TCP,61.0
"31.13.70.7",TCP,61.0
"151.101.193.69",TCP,61.0
"23.208.165.187",TCP,61.0
"185.59.223.24",TCP,61.0
"173.194.206.157",TCP,61.0
"149.174.28.142",TCP,61.0
"204.2.255.233",TCP,60.0
"69.166.1.11",TCP,60.0
"222.245.77.75",TCP,60.0
"23.208.162.9",TCP,60.0
"64.210.137.102",TCP,60.0
"171.111.154.211",TCP,60.0
"52.94.232.32",TCP,60.0
"54.192.36.97",TCP,60.0
"145.243.233.163",TCP,60.0
"74.217.63.26",TCP,60.0
"46.105.202.39",TCP,60.0
"81.20.67.14",TCP,60.0
"204.154.111.108",TCP,60.0
"104.40.184.156",TCP,60.0
"198.51.152.184",TCP,60.0
"109.26.209.20",TCP,60.0
"66.235.155.62",TCP,60.0
"52.43.235.20",TCP,60.0
"23.208.168.9",TCP,60.0
"54.230.37.124",TCP,60.0
"54.192.37.36",TCP,60.0
"199.16.156.73",TCP,60.0
"221.204.186.243",TCP,60.0
"23.194.140.202",TCP,60.0
"54.209.21.183",TCP,60.0
"52.0.184.249",TCP,60.0
"23.48.156.63",TCP,60.0
"192.73.240.46",TCP,60.0
"52.84.145.94",TCP,60.0
"38.69.238.18",TCP,60.0
"23.194.140.117",TCP,60.0
"52.35.227.152",TCP,60.0
"76.74.234.208",TCP,59.0
"72.21.92.20",TCP,59.0
"173.194.207.154",TCP,59.0
"52.45.225.183",TCP,59.0
"52.25.103.117",TCP,59.0
"31.13.77.36",TCP,59.0
"63.251.252.12",TCP,59.0
"151.101.21.179",TCP,59.0
"104.20.255.41",TCP,59.0
"37.140.238.33",TCP,59.0
"172.217.10.9",TCP,59.0
"50.112.201.212",TCP,59.0
"183.79.249.124",TCP,59.0
"62.138.155.102",TCP,59.0
"151.101.1.181",TCP,59.0
"104.16.207.165",TCP,59.0
"151.101.44.68",TCP,59.0
"23.23.137.33",TCP,59.0
"52.84.145.30",TCP,59.0
"104.88.56.59",TCP,59.0
"104.97.69.54",TCP,59.0
"52.84.134.65",TCP,58.0
"63.140.33.134",TCP,58.0
"43.255.254.20",TCP,58.0
"104.88.64.202",TCP,58.0
"104.88.10.115",TCP,58.0
"52.84.145.199",TCP,58.0
"104.97.131.233",TCP,58.0
"52.84.145.246",TCP,58.0
"52.84.141.58",TCP,58.0
"107.178.254.65",TCP,58.0
"72.5.205.15",TCP,58.0
"52.84.26.182",TCP,58.0
"34.225.158.230",TCP,58.0
"23.208.164.192",TCP,58.0
"195.93.42.2",TCP,58.0
"157.255.128.21",TCP,58.0
"23.48.156.81",TCP,58.0
"72.5.205.66",TCP,58.0
"23.60.73.23",TCP,58.0
"23.208.102.233",TCP,58.0
"198.8.70.210",TCP,58.0
"23.203.93.198",TCP,58.0
"173.194.207.157",TCP,58.0
"52.84.135.92",TCP,58.0
"213.13.146.142",TCP,58.0
"92.223.96.96",TCP,58.0
"119.167.164.12",TCP,58.0
"192.33.31.104",TCP,58.0
"54.192.37.41",TCP,58.0
"52.84.137.78",TCP,58.0
"54.164.24.161",TCP,57.0
"54.239.17.112",TCP,57.0
"23.207.26.158",TCP,57.0
"52.0.222.62",TCP,57.0
"66.198.24.179",TCP,57.0
"104.20.87.108",TCP,57.0
"66.235.139.17",TCP,57.0
"173.194.175.157",TCP,57.0
"104.97.94.128",TCP,57.0
"23.208.89.217",TCP,57.0
"209.85.144.154",TCP,57.0
"192.229.163.249",TCP,57.0
"151.101.116.207",TCP,57.0
"104.97.125.58",TCP,57.0
"34.225.90.101",TCP,57.0
"93.187.67.11",TCP,57.0
"23.206.162.83",TCP,57.0
"54.225.210.192",TCP,56.0
"52.84.26.175",TCP,56.0
"204.8.234.202",TCP,56.0
"8.43.72.47",TCP,56.0
"205.174.165.73",TCP,56.0
"52.84.145.232",TCP,56.0
"54.235.139.27",TCP,56.0
"104.79.88.192",TCP,56.0
"63.144.176.10",TCP,56.0
"209.58.137.71",TCP,56.0
