s.Source_IP,s.Source_Port,l.Label_Name,r.count
172.16.0.1,54786,FTP-Patator,4
172.16.0.1,54778,FTP-Patator,4
172.16.0.1,54780,FTP-Patator,4
172.16.0.1,54776,FTP-Patator,4
172.16.0.1,54774,FTP-Patator,4
172.16.0.1,54772,FTP-Patator,4
172.16.0.1,54762,FTP-Patator,4
172.16.0.1,54764,FTP-Patator,4
172.16.0.1,54766,FTP-Patator,4
172.16.0.1,54768,FTP-Patator,4
172.16.0.1,54770,FTP-Patator,4
172.16.0.1,54758,FTP-Patator,4
172.16.0.1,54760,FTP-Patator,4
172.16.0.1,54756,FTP-Patator,4
172.16.0.1,54754,FTP-Patator,4
172.16.0.1,54752,FTP-Patator,4
172.16.0.1,54748,FTP-Patator,4
172.16.0.1,54746,FTP-Patator,4
172.16.0.1,54750,FTP-Patator,4
172.16.0.1,54740,FTP-Patator,4
172.16.0.1,54738,FTP-Patator,4
172.16.0.1,54742,FTP-Patator,4
172.16.0.1,54744,FTP-Patator,4
172.16.0.1,54734,FTP-Patator,4
172.16.0.1,54736,FTP-Patator,4
172.16.0.1,54730,FTP-Patator,4
172.16.0.1,54732,FTP-Patator,4
172.16.0.1,54728,FTP-Patator,4
172.16.0.1,54726,FTP-Patator,4
172.16.0.1,54722,FTP-Patator,4
172.16.0.1,54720,FTP-Patator,4
172.16.0.1,54718,FTP-Patator,4
172.16.0.1,54724,FTP-Patator,4
172.16.0.1,54716,FTP-Patator,4
172.16.0.1,54714,FTP-Patator,4
172.16.0.1,54706,FTP-Patator,4
172.16.0.1,54708,FTP-Patator,4
172.16.0.1,54710,FTP-Patator,4
172.16.0.1,54712,FTP-Patator,4
172.16.0.1,54704,FTP-Patator,4
172.16.0.1,54698,FTP-Patator,4
172.16.0.1,54700,FTP-Patator,4
172.16.0.1,54702,FTP-Patator,4
172.16.0.1,54694,FTP-Patator,4
172.16.0.1,54696,FTP-Patator,4
172.16.0.1,54690,FTP-Patator,4
172.16.0.1,54692,FTP-Patator,4
172.16.0.1,54686,FTP-Patator,4
172.16.0.1,54688,FTP-Patator,4
172.16.0.1,54684,FTP-Patator,4
172.16.0.1,54678,FTP-Patator,4
172.16.0.1,54680,FTP-Patator,4
172.16.0.1,54682,FTP-Patator,4
172.16.0.1,54676,FTP-Patator,4
172.16.0.1,54674,FTP-Patator,4
172.16.0.1,54666,FTP-Patator,4
172.16.0.1,54668,FTP-Patator,4
172.16.0.1,54670,FTP-Patator,4
172.16.0.1,54672,FTP-Patator,4
172.16.0.1,54658,FTP-Patator,4
172.16.0.1,54660,FTP-Patator,4
172.16.0.1,54662,FTP-Patator,4
172.16.0.1,54664,FTP-Patator,4
172.16.0.1,54656,FTP-Patator,4
172.16.0.1,54654,FTP-Patator,4
172.16.0.1,54650,FTP-Patator,4
172.16.0.1,54652,FTP-Patator,4
172.16.0.1,54648,FTP-Patator,4
172.16.0.1,54646,FTP-Patator,4
172.16.0.1,54638,FTP-Patator,4
172.16.0.1,54640,FTP-Patator,4
172.16.0.1,54642,FTP-Patator,4
172.16.0.1,54644,FTP-Patator,4
172.16.0.1,54636,FTP-Patator,4
172.16.0.1,54634,FTP-Patator,4
172.16.0.1,54626,FTP-Patator,4
172.16.0.1,54630,FTP-Patator,4
172.16.0.1,54632,FTP-Patator,4
172.16.0.1,54628,FTP-Patator,4
172.16.0.1,54618,FTP-Patator,4
172.16.0.1,54620,FTP-Patator,4
172.16.0.1,54622,FTP-Patator,4
172.16.0.1,54624,FTP-Patator,4
172.16.0.1,54616,FTP-Patator,4
172.16.0.1,54614,FTP-Patator,4
172.16.0.1,54612,FTP-Patator,4
172.16.0.1,54606,FTP-Patator,4
172.16.0.1,54608,FTP-Patator,4
172.16.0.1,54610,FTP-Patator,4
172.16.0.1,54602,FTP-Patator,4
172.16.0.1,54604,FTP-Patator,4
172.16.0.1,54598,FTP-Patator,4
172.16.0.1,54600,FTP-Patator,4
172.16.0.1,54596,FTP-Patator,4
172.16.0.1,54594,FTP-Patator,4
172.16.0.1,54592,FTP-Patator,4
172.16.0.1,54588,FTP-Patator,4
172.16.0.1,54586,FTP-Patator,4
172.16.0.1,54590,FTP-Patator,4
172.16.0.1,54578,FTP-Patator,4
172.16.0.1,54580,FTP-Patator,4
172.16.0.1,54584,FTP-Patator,4
172.16.0.1,54582,FTP-Patator,4
172.16.0.1,54576,FTP-Patator,4
172.16.0.1,54574,FTP-Patator,4
172.16.0.1,54568,FTP-Patator,4
172.16.0.1,54566,FTP-Patator,4
172.16.0.1,54570,FTP-Patator,4
172.16.0.1,54572,FTP-Patator,4
172.16.0.1,54560,FTP-Patator,4
172.16.0.1,54558,FTP-Patator,4
172.16.0.1,54564,FTP-Patator,4
172.16.0.1,54562,FTP-Patator,4
172.16.0.1,54554,FTP-Patator,4
172.16.0.1,54556,FTP-Patator,4
172.16.0.1,54548,FTP-Patator,4
172.16.0.1,54546,FTP-Patator,4
172.16.0.1,54552,FTP-Patator,4
172.16.0.1,54550,FTP-Patator,4
172.16.0.1,54540,FTP-Patator,4
172.16.0.1,54542,FTP-Patator,4
172.16.0.1,54544,FTP-Patator,4
172.16.0.1,54538,FTP-Patator,4
172.16.0.1,54534,FTP-Patator,4
172.16.0.1,54536,FTP-Patator,4
172.16.0.1,54526,FTP-Patator,4
172.16.0.1,54528,FTP-Patator,4
172.16.0.1,54530,FTP-Patator,4
172.16.0.1,54532,FTP-Patator,4
172.16.0.1,54518,FTP-Patator,4
172.16.0.1,54524,FTP-Patator,4
172.16.0.1,54522,FTP-Patator,4
172.16.0.1,54520,FTP-Patator,4
172.16.0.1,54516,FTP-Patator,4
172.16.0.1,54514,FTP-Patator,4
172.16.0.1,54506,FTP-Patator,4
172.16.0.1,54510,FTP-Patator,4
172.16.0.1,54508,FTP-Patator,4
172.16.0.1,54512,FTP-Patator,4
172.16.0.1,54502,FTP-Patator,4
172.16.0.1,54504,FTP-Patator,4
172.16.0.1,54498,FTP-Patator,4
172.16.0.1,54500,FTP-Patator,4
172.16.0.1,54494,FTP-Patator,4
172.16.0.1,54496,FTP-Patator,4
172.16.0.1,54490,FTP-Patator,4
172.16.0.1,54492,FTP-Patator,4
172.16.0.1,54486,FTP-Patator,4
172.16.0.1,54488,FTP-Patator,4
172.16.0.1,54484,FTP-Patator,4
172.16.0.1,54480,FTP-Patator,4
172.16.0.1,54478,FTP-Patator,4
172.16.0.1,54482,FTP-Patator,4
172.16.0.1,54476,FTP-Patator,4
172.16.0.1,54474,FTP-Patator,4
172.16.0.1,54472,FTP-Patator,4
172.16.0.1,54466,FTP-Patator,4
172.16.0.1,54468,FTP-Patator,4
172.16.0.1,54470,FTP-Patator,4
172.16.0.1,54464,FTP-Patator,4
172.16.0.1,54460,FTP-Patator,4
172.16.0.1,54458,FTP-Patator,4
172.16.0.1,54462,FTP-Patator,4
172.16.0.1,54456,FTP-Patator,4
172.16.0.1,54454,FTP-Patator,4
172.16.0.1,54452,FTP-Patator,4
172.16.0.1,54448,FTP-Patator,4
172.16.0.1,54450,FTP-Patator,4
172.16.0.1,54446,FTP-Patator,4
172.16.0.1,54442,FTP-Patator,4
172.16.0.1,54438,FTP-Patator,4
172.16.0.1,54440,FTP-Patator,4
172.16.0.1,54444,FTP-Patator,4
172.16.0.1,54434,FTP-Patator,4
172.16.0.1,54436,FTP-Patator,4
172.16.0.1,54432,FTP-Patator,4
172.16.0.1,54426,FTP-Patator,4
172.16.0.1,54430,FTP-Patator,4
172.16.0.1,54428,FTP-Patator,4
172.16.0.1,54422,FTP-Patator,4
172.16.0.1,54424,FTP-Patator,4
172.16.0.1,54420,FTP-Patator,4
172.16.0.1,54418,FTP-Patator,4
172.16.0.1,54412,FTP-Patator,4
172.16.0.1,54414,FTP-Patator,4
172.16.0.1,54416,FTP-Patator,4
172.16.0.1,54408,FTP-Patator,4
172.16.0.1,54406,FTP-Patator,4
172.16.0.1,54410,FTP-Patator,4
172.16.0.1,54398,FTP-Patator,4
172.16.0.1,54400,FTP-Patator,4
172.16.0.1,54404,FTP-Patator,4
172.16.0.1,54402,FTP-Patator,4
172.16.0.1,54392,FTP-Patator,4
172.16.0.1,54394,FTP-Patator,4
172.16.0.1,54396,FTP-Patator,4
172.16.0.1,54388,FTP-Patator,4
172.16.0.1,54390,FTP-Patator,4
172.16.0.1,54386,FTP-Patator,4
172.16.0.1,54378,FTP-Patator,4
172.16.0.1,54384,FTP-Patator,4
172.16.0.1,54380,FTP-Patator,4
172.16.0.1,54382,FTP-Patator,4
172.16.0.1,54372,FTP-Patator,4
172.16.0.1,54374,FTP-Patator,4
172.16.0.1,54376,FTP-Patator,4
172.16.0.1,54370,FTP-Patator,4
172.16.0.1,54368,FTP-Patator,4
172.16.0.1,54366,FTP-Patator,4
172.16.0.1,54358,FTP-Patator,2
172.16.0.1,54360,FTP-Patator,4
172.16.0.1,54364,FTP-Patator,4
172.16.0.1,54362,FTP-Patator,4
172.16.0.1,54354,FTP-Patator,4
172.16.0.1,54352,FTP-Patator,4
172.16.0.1,54356,FTP-Patator,4
172.16.0.1,54350,FTP-Patator,4
172.16.0.1,54348,FTP-Patator,4
172.16.0.1,54342,FTP-Patator,4
172.16.0.1,54338,FTP-Patator,4
172.16.0.1,54340,FTP-Patator,4
172.16.0.1,54344,FTP-Patator,4
172.16.0.1,54334,FTP-Patator,4
172.16.0.1,54336,FTP-Patator,4
172.16.0.1,54332,FTP-Patator,4
172.16.0.1,54326,FTP-Patator,4
172.16.0.1,54330,FTP-Patator,4
172.16.0.1,54346,FTP-Patator,2
172.16.0.1,54328,FTP-Patator,4
172.16.0.1,54318,FTP-Patator,4
172.16.0.1,54320,FTP-Patator,4
172.16.0.1,54322,FTP-Patator,4
172.16.0.1,54324,FTP-Patator,4
172.16.0.1,54314,FTP-Patator,4
172.16.0.1,54316,FTP-Patator,4
172.16.0.1,54312,FTP-Patator,4
172.16.0.1,54310,FTP-Patator,4
172.16.0.1,54308,FTP-Patator,4
172.16.0.1,54306,FTP-Patator,4
172.16.0.1,54300,FTP-Patator,4
172.16.0.1,54302,FTP-Patator,4
172.16.0.1,54304,FTP-Patator,4
172.16.0.1,54298,FTP-Patator,4
172.16.0.1,54296,FTP-Patator,4
172.16.0.1,54294,FTP-Patator,4
172.16.0.1,54292,FTP-Patator,4
172.16.0.1,54290,FTP-Patator,4
172.16.0.1,54286,FTP-Patator,4
172.16.0.1,54288,FTP-Patator,4
172.16.0.1,54278,FTP-Patator,4
172.16.0.1,54282,FTP-Patator,4
172.16.0.1,54284,FTP-Patator,4
172.16.0.1,54280,FTP-Patator,4
172.16.0.1,54274,FTP-Patator,4
172.16.0.1,54276,FTP-Patator,4
172.16.0.1,54272,FTP-Patator,4
172.16.0.1,54266,FTP-Patator,4
172.16.0.1,54268,FTP-Patator,4
172.16.0.1,54270,FTP-Patator,4
172.16.0.1,54260,FTP-Patator,4
172.16.0.1,54262,FTP-Patator,4
172.16.0.1,54264,FTP-Patator,4
172.16.0.1,54258,FTP-Patator,4
172.16.0.1,54254,FTP-Patator,4
172.16.0.1,54256,FTP-Patator,4
172.16.0.1,54250,FTP-Patator,4
172.16.0.1,54246,FTP-Patator,4
172.16.0.1,54248,FTP-Patator,4
172.16.0.1,54244,FTP-Patator,4
172.16.0.1,54242,FTP-Patator,4
172.16.0.1,54238,FTP-Patator,4
172.16.0.1,54240,FTP-Patator,4
172.16.0.1,54232,FTP-Patator,4
172.16.0.1,54236,FTP-Patator,4
172.16.0.1,54234,FTP-Patator,4
172.16.0.1,54252,FTP-Patator,2
172.16.0.1,54230,FTP-Patator,4
172.16.0.1,54226,FTP-Patator,4
172.16.0.1,54228,FTP-Patator,4
172.16.0.1,54222,FTP-Patator,4
172.16.0.1,54224,FTP-Patator,4
172.16.0.1,54218,FTP-Patator,4
172.16.0.1,54220,FTP-Patator,4
172.16.0.1,54214,FTP-Patator,4
172.16.0.1,54216,FTP-Patator,4
172.16.0.1,54212,FTP-Patator,4
172.16.0.1,54208,FTP-Patator,4
172.16.0.1,54206,FTP-Patator,4
172.16.0.1,54210,FTP-Patator,4
172.16.0.1,54204,FTP-Patator,4
172.16.0.1,54202,FTP-Patator,4
172.16.0.1,54198,FTP-Patator,4
172.16.0.1,54200,FTP-Patator,4
172.16.0.1,54192,FTP-Patator,4
172.16.0.1,54196,FTP-Patator,4
172.16.0.1,54194,FTP-Patator,4
172.16.0.1,54188,FTP-Patator,4
172.16.0.1,54186,FTP-Patator,4
172.16.0.1,54180,FTP-Patator,4
172.16.0.1,54178,FTP-Patator,4
172.16.0.1,54182,FTP-Patator,4
172.16.0.1,54184,FTP-Patator,4
172.16.0.1,54172,FTP-Patator,4
172.16.0.1,54174,FTP-Patator,4
172.16.0.1,54176,FTP-Patator,4
172.16.0.1,54170,FTP-Patator,4
172.16.0.1,54166,FTP-Patator,4
172.16.0.1,54190,FTP-Patator,2
172.16.0.1,54168,FTP-Patator,4
172.16.0.1,54160,FTP-Patator,2
172.16.0.1,54164,FTP-Patator,4
172.16.0.1,54162,FTP-Patator,4
172.16.0.1,54158,FTP-Patator,4
172.16.0.1,54150,FTP-Patator,4
172.16.0.1,54152,FTP-Patator,4
172.16.0.1,54154,FTP-Patator,4
172.16.0.1,54144,FTP-Patator,4
172.16.0.1,54146,FTP-Patator,4
172.16.0.1,54148,FTP-Patator,4
172.16.0.1,54136,FTP-Patator,4
172.16.0.1,54138,FTP-Patator,4
172.16.0.1,54140,FTP-Patator,4
172.16.0.1,54142,FTP-Patator,4
172.16.0.1,54130,FTP-Patator,4
172.16.0.1,54132,FTP-Patator,4
172.16.0.1,54134,FTP-Patator,4
172.16.0.1,54124,FTP-Patator,4
172.16.0.1,54126,FTP-Patator,4
172.16.0.1,54128,FTP-Patator,4
172.16.0.1,54116,FTP-Patator,4
172.16.0.1,54118,FTP-Patator,4
172.16.0.1,54120,FTP-Patator,4
172.16.0.1,54122,FTP-Patator,4
172.16.0.1,54110,FTP-Patator,4
172.16.0.1,54114,FTP-Patator,4
172.16.0.1,54112,FTP-Patator,4
172.16.0.1,54104,FTP-Patator,4
172.16.0.1,54108,FTP-Patator,4
172.16.0.1,54106,FTP-Patator,4
172.16.0.1,54096,FTP-Patator,4
172.16.0.1,54098,FTP-Patator,4
172.16.0.1,54102,FTP-Patator,4
172.16.0.1,54100,FTP-Patator,4
172.16.0.1,54092,FTP-Patator,4
172.16.0.1,54090,FTP-Patator,4
172.16.0.1,54094,FTP-Patator,4
172.16.0.1,54084,FTP-Patator,4
172.16.0.1,54086,FTP-Patator,4
172.16.0.1,54088,FTP-Patator,4
172.16.0.1,54076,FTP-Patator,4
172.16.0.1,54078,FTP-Patator,4
172.16.0.1,54082,FTP-Patator,4
172.16.0.1,54080,FTP-Patator,4
172.16.0.1,54070,FTP-Patator,4
172.16.0.1,54074,FTP-Patator,4
172.16.0.1,54072,FTP-Patator,4
172.16.0.1,54064,FTP-Patator,4
172.16.0.1,54068,FTP-Patator,4
172.16.0.1,54066,FTP-Patator,4
172.16.0.1,54058,FTP-Patator,4
172.16.0.1,54060,FTP-Patator,4
172.16.0.1,54062,FTP-Patator,4
172.16.0.1,54056,FTP-Patator,4
172.16.0.1,54050,FTP-Patator,4
172.16.0.1,54052,FTP-Patator,4
172.16.0.1,54054,FTP-Patator,4
172.16.0.1,54044,FTP-Patator,4
172.16.0.1,54046,FTP-Patator,4
172.16.0.1,54048,FTP-Patator,4
172.16.0.1,54042,FTP-Patator,4
172.16.0.1,54036,FTP-Patator,4
172.16.0.1,54038,FTP-Patator,4
172.16.0.1,54040,FTP-Patator,4
172.16.0.1,54034,FTP-Patator,4
172.16.0.1,54030,FTP-Patator,4
172.16.0.1,54032,FTP-Patator,4
172.16.0.1,54028,FTP-Patator,4
172.16.0.1,54024,FTP-Patator,4
172.16.0.1,54026,FTP-Patator,4
172.16.0.1,54018,FTP-Patator,4
172.16.0.1,54020,FTP-Patator,4
172.16.0.1,54022,FTP-Patator,4
172.16.0.1,54016,FTP-Patator,4
172.16.0.1,54010,FTP-Patator,4
172.16.0.1,54012,FTP-Patator,4
172.16.0.1,54014,FTP-Patator,4
172.16.0.1,54006,FTP-Patator,4
172.16.0.1,54004,FTP-Patator,4
172.16.0.1,54008,FTP-Patator,4
172.16.0.1,53998,FTP-Patator,4
172.16.0.1,54000,FTP-Patator,4
172.16.0.1,54002,FTP-Patator,4
172.16.0.1,53996,FTP-Patator,4
172.16.0.1,53990,FTP-Patator,4
172.16.0.1,53992,FTP-Patator,4
172.16.0.1,53994,FTP-Patator,4
172.16.0.1,53984,FTP-Patator,4
172.16.0.1,53986,FTP-Patator,4
172.16.0.1,53988,FTP-Patator,4
172.16.0.1,53976,FTP-Patator,4
172.16.0.1,53978,FTP-Patator,4
172.16.0.1,53980,FTP-Patator,4
172.16.0.1,53982,FTP-Patator,4
172.16.0.1,53972,FTP-Patator,4
172.16.0.1,53974,FTP-Patator,4
172.16.0.1,53970,FTP-Patator,4
172.16.0.1,53964,FTP-Patator,4
172.16.0.1,53966,FTP-Patator,4
172.16.0.1,53968,FTP-Patator,4
172.16.0.1,53960,FTP-Patator,4
172.16.0.1,53962,FTP-Patator,4
172.16.0.1,53956,FTP-Patator,4
172.16.0.1,53958,FTP-Patator,4
172.16.0.1,53950,FTP-Patator,4
172.16.0.1,53952,FTP-Patator,4
172.16.0.1,53954,FTP-Patator,4
172.16.0.1,53948,FTP-Patator,4
172.16.0.1,53944,FTP-Patator,4
172.16.0.1,53942,FTP-Patator,4
172.16.0.1,53936,FTP-Patator,4
172.16.0.1,53938,FTP-Patator,4
172.16.0.1,53940,FTP-Patator,4
172.16.0.1,53934,FTP-Patator,4
172.16.0.1,53932,FTP-Patator,4
172.16.0.1,53930,FTP-Patator,4
172.16.0.1,53928,FTP-Patator,4
172.16.0.1,53924,FTP-Patator,4
172.16.0.1,53926,FTP-Patator,2
172.16.0.1,53946,FTP-Patator,2
172.16.0.1,53916,FTP-Patator,4
172.16.0.1,53918,FTP-Patator,4
172.16.0.1,53920,FTP-Patator,4
172.16.0.1,53922,FTP-Patator,4
172.16.0.1,53910,FTP-Patator,4
172.16.0.1,53912,FTP-Patator,4
172.16.0.1,53914,FTP-Patator,4
172.16.0.1,53908,FTP-Patator,4
172.16.0.1,53906,FTP-Patator,4
172.16.0.1,53904,FTP-Patator,4
172.16.0.1,53896,FTP-Patator,4
172.16.0.1,53898,FTP-Patator,4
172.16.0.1,53902,FTP-Patator,4
172.16.0.1,53900,FTP-Patator,4
172.16.0.1,53890,FTP-Patator,4
172.16.0.1,53892,FTP-Patator,4
172.16.0.1,53894,FTP-Patator,4
172.16.0.1,53886,FTP-Patator,4
172.16.0.1,53888,FTP-Patator,4
172.16.0.1,53882,FTP-Patator,4
172.16.0.1,53876,FTP-Patator,4
172.16.0.1,53878,FTP-Patator,4
172.16.0.1,53880,FTP-Patator,4
172.16.0.1,53870,FTP-Patator,4
172.16.0.1,53872,FTP-Patator,4
172.16.0.1,53874,FTP-Patator,4
172.16.0.1,53864,FTP-Patator,4
172.16.0.1,53866,FTP-Patator,4
172.16.0.1,53868,FTP-Patator,4
172.16.0.1,53884,FTP-Patator,2
172.16.0.1,53858,FTP-Patator,4
172.16.0.1,53860,FTP-Patator,4
172.16.0.1,53862,FTP-Patator,4
172.16.0.1,53854,FTP-Patator,4
172.16.0.1,53850,FTP-Patator,4
172.16.0.1,53852,FTP-Patator,4
172.16.0.1,53844,FTP-Patator,4
172.16.0.1,53846,FTP-Patator,4
172.16.0.1,53842,FTP-Patator,4
172.16.0.1,53840,FTP-Patator,4
172.16.0.1,53836,FTP-Patator,4
172.16.0.1,53838,FTP-Patator,4
172.16.0.1,53856,FTP-Patator,2
172.16.0.1,53830,FTP-Patator,4
172.16.0.1,53832,FTP-Patator,4
172.16.0.1,53834,FTP-Patator,4
172.16.0.1,53828,FTP-Patator,4
172.16.0.1,53826,FTP-Patator,4
172.16.0.1,53848,FTP-Patator,2
172.16.0.1,53824,FTP-Patator,4
172.16.0.1,53818,FTP-Patator,4
172.16.0.1,53820,FTP-Patator,4
172.16.0.1,53822,FTP-Patator,4
172.16.0.1,53814,FTP-Patator,4
172.16.0.1,53810,FTP-Patator,4
172.16.0.1,53812,FTP-Patator,4
172.16.0.1,53804,FTP-Patator,4
172.16.0.1,53808,FTP-Patator,4
172.16.0.1,53806,FTP-Patator,4
172.16.0.1,53796,FTP-Patator,4
172.16.0.1,53798,FTP-Patator,4
172.16.0.1,53800,FTP-Patator,4
172.16.0.1,53802,FTP-Patator,4
172.16.0.1,53790,FTP-Patator,4
172.16.0.1,53792,FTP-Patator,4
172.16.0.1,53794,FTP-Patator,4
172.16.0.1,53784,FTP-Patator,4
172.16.0.1,53788,FTP-Patator,4
172.16.0.1,53782,FTP-Patator,4
172.16.0.1,53778,FTP-Patator,4
172.16.0.1,53776,FTP-Patator,4
172.16.0.1,53780,FTP-Patator,4
172.16.0.1,53770,FTP-Patator,4
172.16.0.1,53772,FTP-Patator,4
172.16.0.1,53774,FTP-Patator,4
172.16.0.1,53764,FTP-Patator,4
172.16.0.1,53766,FTP-Patator,4
172.16.0.1,53768,FTP-Patator,4
172.16.0.1,53786,FTP-Patator,2
172.16.0.1,53762,FTP-Patator,4
172.16.0.1,53756,FTP-Patator,4
172.16.0.1,53758,FTP-Patator,4
172.16.0.1,53760,FTP-Patator,4
172.16.0.1,53752,FTP-Patator,4
172.16.0.1,53750,FTP-Patator,4
172.16.0.1,53754,FTP-Patator,4
172.16.0.1,53746,FTP-Patator,4
172.16.0.1,53748,FTP-Patator,4
172.16.0.1,53744,FTP-Patator,4
172.16.0.1,53742,FTP-Patator,4
172.16.0.1,53738,FTP-Patator,4
172.16.0.1,53740,FTP-Patator,4
172.16.0.1,53736,FTP-Patator,4
172.16.0.1,53730,FTP-Patator,4
172.16.0.1,53734,FTP-Patator,4
172.16.0.1,53732,FTP-Patator,4
172.16.0.1,53726,FTP-Patator,4
172.16.0.1,53728,FTP-Patator,4
172.16.0.1,53722,FTP-Patator,4
172.16.0.1,53724,FTP-Patator,4
172.16.0.1,53720,FTP-Patator,4
172.16.0.1,53718,FTP-Patator,4
172.16.0.1,53716,FTP-Patator,4
172.16.0.1,53712,FTP-Patator,4
172.16.0.1,53714,FTP-Patator,4
172.16.0.1,53710,FTP-Patator,4
172.16.0.1,53706,FTP-Patator,4
172.16.0.1,53708,FTP-Patator,4
172.16.0.1,53702,FTP-Patator,4
172.16.0.1,53704,FTP-Patator,4
172.16.0.1,53698,FTP-Patator,4
172.16.0.1,53700,FTP-Patator,4
172.16.0.1,53696,FTP-Patator,4
172.16.0.1,53692,FTP-Patator,4
172.16.0.1,53694,FTP-Patator,4
172.16.0.1,53690,FTP-Patator,4
172.16.0.1,53684,FTP-Patator,4
172.16.0.1,53686,FTP-Patator,4
172.16.0.1,53688,FTP-Patator,4
172.16.0.1,53682,FTP-Patator,4
172.16.0.1,53676,FTP-Patator,4
172.16.0.1,53678,FTP-Patator,4
172.16.0.1,53680,FTP-Patator,4
172.16.0.1,53670,FTP-Patator,4
172.16.0.1,53672,FTP-Patator,4
172.16.0.1,53674,FTP-Patator,4
172.16.0.1,53664,FTP-Patator,4
172.16.0.1,53666,FTP-Patator,4
172.16.0.1,53668,FTP-Patator,4
172.16.0.1,53662,FTP-Patator,4
172.16.0.1,53656,FTP-Patator,4
172.16.0.1,53658,FTP-Patator,4
172.16.0.1,53660,FTP-Patator,4
172.16.0.1,53654,FTP-Patator,4
172.16.0.1,53650,FTP-Patator,4
172.16.0.1,53652,FTP-Patator,4
172.16.0.1,53646,FTP-Patator,4
172.16.0.1,53648,FTP-Patator,4
172.16.0.1,53642,FTP-Patator,4
172.16.0.1,53644,FTP-Patator,4
172.16.0.1,53640,FTP-Patator,4
172.16.0.1,53636,FTP-Patator,4
172.16.0.1,53638,FTP-Patator,4
172.16.0.1,53634,FTP-Patator,4
172.16.0.1,53630,FTP-Patator,4
172.16.0.1,53626,FTP-Patator,4
172.16.0.1,53628,FTP-Patator,4
172.16.0.1,53624,FTP-Patator,4
172.16.0.1,53622,FTP-Patator,4
172.16.0.1,53620,FTP-Patator,4
172.16.0.1,53616,FTP-Patator,4
172.16.0.1,53618,FTP-Patator,4
172.16.0.1,53614,FTP-Patator,4
172.16.0.1,53632,FTP-Patator,2
172.16.0.1,53610,FTP-Patator,4
172.16.0.1,53612,FTP-Patator,4
172.16.0.1,53608,FTP-Patator,4
172.16.0.1,53606,FTP-Patator,4
172.16.0.1,53604,FTP-Patator,4
172.16.0.1,53602,FTP-Patator,4
172.16.0.1,53600,FTP-Patator,4
172.16.0.1,53596,FTP-Patator,4
172.16.0.1,53598,FTP-Patator,4
172.16.0.1,53594,FTP-Patator,4
172.16.0.1,53588,FTP-Patator,4
172.16.0.1,53590,FTP-Patator,4
172.16.0.1,53592,FTP-Patator,4
172.16.0.1,53586,FTP-Patator,4
172.16.0.1,53582,FTP-Patator,4
172.16.0.1,53584,FTP-Patator,4
172.16.0.1,53580,FTP-Patator,4
172.16.0.1,53576,FTP-Patator,4
172.16.0.1,53574,FTP-Patator,4
172.16.0.1,53578,FTP-Patator,4
172.16.0.1,53570,FTP-Patator,4
172.16.0.1,53572,FTP-Patator,4
172.16.0.1,53568,FTP-Patator,4
172.16.0.1,53566,FTP-Patator,4
172.16.0.1,53562,FTP-Patator,2
172.16.0.1,53564,FTP-Patator,4
172.16.0.1,53560,FTP-Patator,4
172.16.0.1,53556,FTP-Patator,4
172.16.0.1,53558,FTP-Patator,4
172.16.0.1,53554,FTP-Patator,4
172.16.0.1,53550,FTP-Patator,4
172.16.0.1,53552,FTP-Patator,4
172.16.0.1,53548,FTP-Patator,4
172.16.0.1,53542,FTP-Patator,4
172.16.0.1,53546,FTP-Patator,4
172.16.0.1,53544,FTP-Patator,4
172.16.0.1,53538,FTP-Patator,4
172.16.0.1,53540,FTP-Patator,4
172.16.0.1,53534,FTP-Patator,4
172.16.0.1,53536,FTP-Patator,4
172.16.0.1,53532,FTP-Patator,4
172.16.0.1,53530,FTP-Patator,4
172.16.0.1,53526,FTP-Patator,4
172.16.0.1,53528,FTP-Patator,4
172.16.0.1,53522,FTP-Patator,4
172.16.0.1,53524,FTP-Patator,4
172.16.0.1,53520,FTP-Patator,4
172.16.0.1,53518,FTP-Patator,4
172.16.0.1,53514,FTP-Patator,4
172.16.0.1,53516,FTP-Patator,4
172.16.0.1,53512,FTP-Patator,4
172.16.0.1,53510,FTP-Patator,4
172.16.0.1,53508,FTP-Patator,2
172.16.0.1,53504,FTP-Patator,4
172.16.0.1,53506,FTP-Patator,4
172.16.0.1,53502,FTP-Patator,4
172.16.0.1,53500,FTP-Patator,4
172.16.0.1,53496,FTP-Patator,4
172.16.0.1,53498,FTP-Patator,4
172.16.0.1,53494,FTP-Patator,4
172.16.0.1,53492,FTP-Patator,4
172.16.0.1,53490,FTP-Patator,4
172.16.0.1,53488,FTP-Patator,4
172.16.0.1,53486,FTP-Patator,4
172.16.0.1,53484,FTP-Patator,4
172.16.0.1,53482,FTP-Patator,4
172.16.0.1,53474,FTP-Patator,4
172.16.0.1,53476,FTP-Patator,4
172.16.0.1,53478,FTP-Patator,4
172.16.0.1,53472,FTP-Patator,4
172.16.0.1,53468,FTP-Patator,4
172.16.0.1,53470,FTP-Patator,4
172.16.0.1,53464,FTP-Patator,4
172.16.0.1,53466,FTP-Patator,4
172.16.0.1,53462,FTP-Patator,4
172.16.0.1,53480,FTP-Patator,2
172.16.0.1,53460,FTP-Patator,4
172.16.0.1,53452,FTP-Patator,4
172.16.0.1,53454,FTP-Patator,4
172.16.0.1,53456,FTP-Patator,4
172.16.0.1,53446,FTP-Patator,4
172.16.0.1,53448,FTP-Patator,4
